20,40,60,zip,total,0,80
4893,4839,3288,31701,19007,5134,853
9882,7740,4939,31705,33118,9702,855
7356,5083,4390,31707,25357,7342,1186
4789,3545,2464,31709,16035,4558,679
168,228,209,31711,696,78,13
188,406,268,31712,1158,211,85
1317,1481,1310,31714,5930,1570,252
414,860,394,31716,2698,908,122
2564,2227,1577,31719,9369,2798,203
87,112,56,31720,350,91,4
4923,5553,4006,31721,20520,5284,754
83,80,108,31722,388,93,24
1998,2373,1690,31730,9034,2575,398
218,378,423,31733,1320,248,53
151,97,312,31735,652,47,45
444,605,399,31738,2048,532,68
74,148,70,31743,516,208,16
606,707,644,31744,2716,667,92
5,30,69,31747,123,12,7
732,610,351,31749,2558,841,24
4151,4520,3813,31750,18539,5343,712
89,159,233,31756,796,270,45
2647,2777,1980,31757,10530,2696,430
6456,6791,3431,31763,24607,7350,579
279,518,283,31764,1474,326,68
611,904,519,31765,2887,735,118
5780,5909,3531,31768,23240,7276,744
2033,1764,1024,31771,6580,1682,77
89,131,175,31772,491,83,13
682,1099,714,31773,3371,746,130
1745,1958,987,31774,6674,1722,262
1028,776,424,31775,3260,916,116
421,779,578,31778,2364,453,133
2872,2575,1786,31779,9682,2223,226
451,547,451,31780,1942,357,136
385,522,411,31781,1795,440,37
151,322,217,31783,977,229,58
243,86,131,31784,707,234,13
328,330,398,31787,1415,324,35
2456,2447,1871,31788,10133,3111,248
142,316,192,31789,979,279,50
540,470,341,31790,1749,369,29
2854,3304,2370,31791,12229,3265,436
6038,6284,4873,31792,24719,6700,824
3065,2543,1710,31793,10973,3335,320
6538,6481,4294,31794,25524,7217,994
628,560,267,31795,2091,586,50
124,258,396,31796,1103,251,74
222,168,149,31798,826,287,0
495,1012,784,31801,2888,507,90
1337,1486,1341,31803,5912,1572,176
1228,2040,1085,31804,5977,1434,190
554,802,551,31805,2519,560,52
1246,1304,922,31806,5064,1410,182
805,984,643,31807,3292,801,59
1517,2138,1382,31808,7099,1932,130
30,66,75,31810,207,20,16
1093,2147,1203,31811,6022,1435,144
81,172,142,31812,559,142,22
65,43,90,31814,287,65,24
1595,1037,402,31815,3499,432,33
998,1303,1147,31816,5233,1592,193
2397,3163,1747,31820,10038,2520,211
67,10,36,31821,380,267,0
1514,1531,1335,31822,5814,1208,226
228,162,211,31823,789,141,47
422,479,371,31824,1774,476,26
464,508,658,31825,2197,432,135
602,723,565,31826,2626,690,46
420,702,544,31827,2389,657,66
98,286,261,31829,861,161,55
798,544,503,31830,2882,910,127
765,1043,803,31831,3558,800,147
27,43,72,31832,188,46,0
1478,1533,1567,31833,6848,1810,460
57,263,387,31836,847,70,70
2068,1898,1105,31901,6688,1452,165
5787,4793,2679,31903,19835,6064,512
9942,8807,5250,31904,34387,8882,1506
9848,1275,146,31905,19276,8002,5
6140,5399,3621,31906,21777,5754,863
16785,14026,8398,31907,56573,15539,1825
12941,9325,4951,31909,38202,9877,1108
5213,9775,5293,32003,29163,7885,997
872,1927,986,32008,4808,724,299
928,1135,598,32009,3647,918,68
3657,4117,2618,32011,14446,3624,430
4675,4840,4271,32024,19479,5078,615
6590,5658,3797,32025,22427,5205,1177
1033,583,62,32026,1695,17,0
677,1245,1358,32033,4683,1039,364
5516,9391,10841,32034,33695,6129,1818
2097,2758,2547,32038,9891,2296,193
2069,2035,1143,32040,7553,2146,160
5142,7432,4818,32043,24381,6185,804
421,671,383,32044,2117,504,138
2035,2638,2040,32046,9070,2146,211
3123,2851,1472,32052,9452,1795,211
336,915,787,32053,3256,1057,161
3508,3254,2080,32054,11723,2546,335
4161,4379,3505,32055,16851,4121,685
1247,1476,700,32058,4728,1154,151
497,720,568,32059,2649,811,53
5298,5872,5523,32060,23702,5796,1213
77,117,83,32061,443,166,0
405,874,737,32062,2511,412,83
3379,4035,2532,32063,14081,3627,508
2420,1701,933,32064,6782,1424,304
9658,10544,5568,32065,37734,11453,511
2222,2001,1143,32066,7488,1836,286
14165,15704,8539,32068,54614,15076,1130
814,779,541,32071,3172,930,108
106,88,67,32072,296,0,35
10809,10688,7483,32073,40139,9724,1435
0,25,200,32079,416,0,191
4645,6249,6909,32080,22349,3032,1514
2159,3353,2024,32081,11634,3974,124
4381,9293,8216,32082,29726,6241,1595
1104,1139,839,32083,3561,400,79
9972,9419,6379,32084,34187,7251,1166
6129,7721,7556,32086,28244,4851,1987
2036,1129,804,32087,5551,1481,101
3617,3583,3090,32091,14829,3717,822
7735,8994,6375,32092,33562,9746,712
356,662,870,32094,2460,548,24
1689,2558,1766,32095,8543,2203,327
373,558,829,32096,2303,436,107
4777,4875,2870,32097,17515,4631,362
290,518,878,32102,2178,274,218
1753,2581,1430,32110,7803,1768,271
1692,1447,1887,32112,8043,2517,500
1123,1768,1131,32113,5365,1014,329
10037,7377,5881,32114,32087,7364,1428
7067,6156,4887,32117,24566,5112,1344
3283,4686,5508,32118,16853,1797,1579
6074,5299,5293,32119,22470,4205,1599
2228,1537,918,32124,5832,993,156
5113,8548,8963,32127,30128,5364,2140
3336,5200,5515,32128,19285,4122,1112
5869,5313,5439,32129,21574,3694,1259
1233,1660,1297,32130,5837,1498,149
1136,1271,1317,32131,4816,933,159
1452,2114,2101,32132,7341,1179,495
0,41,0,32133,54,0,13
949,2044,2146,32134,7242,1652,451
830,2085,3142,32136,7842,994,791
6453,9942,13982,32137,41496,7791,3328
125,205,438,32139,978,103,107
271,443,287,32140,1236,132,103
3130,4820,5427,32141,18351,3358,1616
1287,1716,850,32145,5662,1590,219
162,176,66,32147,668,264,0
2207,2848,2269,32148,10745,3063,358
10,50,72,32157,191,16,43
3050,4921,13445,32159,30742,3519,5807
320,4540,42891,32162,55439,560,7128
9575,11666,12029,32164,45739,10196,2273
4825,6625,7568,32168,25288,4640,1630
1438,2475,4390,32169,10232,753,1176
8520,12862,15794,32174,50041,8563,4302
2159,4290,5005,32176,14772,1792,1526
6037,6975,5105,32177,26331,6906,1308
1705,2190,2120,32179,8023,1578,430
862,935,691,32180,3825,1198,139
396,575,515,32181,2145,563,96
219,517,520,32187,1654,313,85
1226,1276,1897,32189,5866,961,506
300,405,250,32190,1265,294,16
119,163,331,32193,811,137,61
576,1277,852,32195,3620,797,118
2580,1884,804,32202,6240,699,273
3070,1531,1181,32204,7573,1141,650
9294,7375,4695,32205,28865,6736,765
5053,4416,2667,32206,16750,3994,620
10493,9730,5321,32207,35381,8792,1045
7748,8762,6709,32208,32470,8156,1095
8721,7847,5841,32209,35541,11321,1811
18146,15649,8716,32210,60819,16354,1954
10413,8584,4830,32211,34112,9274,1011
1670,174,4,32212,2663,815,0
12074,9729,5744,32216,38120,8746,1827
5528,4893,3572,32217,18878,3952,933
17657,15738,8288,32218,59891,16949,1259
2715,4136,2082,32219,11810,2558,319
3535,4215,2156,32220,13928,3747,275
7433,8420,4563,32221,30040,8774,850
2568,2796,1546,32222,9710,2669,131
5417,7195,6021,32223,24371,4742,996
12241,9676,5781,32224,40354,11118,1538
14778,15787,9347,32225,54270,12841,1517
4075,4653,2471,32226,16289,4732,358
1683,119,7,32227,2848,1039,0
334,8,0,32228,390,48,0
8196,6389,4451,32233,24423,4541,846
1667,1673,996,32234,6177,1651,190
17853,15036,8093,32244,60141,17869,1290
18138,14200,6227,32246,51513,12313,635
7785,7294,5524,32250,26574,4758,1213
3229,3619,1991,32254,12972,3823,310
16081,11072,6456,32256,44557,9226,1722
10901,9984,7188,32257,38069,8486,1510
9540,8034,4691,32258,30529,7504,760
9429,15621,6605,32259,47988,15287,1046
2161,1863,1249,32266,7030,1485,272
9491,7443,4339,32277,30415,8269,873
13983,5671,3039,32301,29668,6296,679
21638,9649,6406,32303,49849,10662,1494
29612,3756,1856,32304,47800,12081,495
5771,4718,3486,32305,20719,6170,574
6406,5380,4645,32308,22561,4641,1489
6071,9098,6642,32309,31001,8035,1155
5196,3665,2162,32310,16172,4851,298
6540,5711,3399,32311,20866,4858,358
6528,9786,6574,32312,32365,8456,1021
2993,4625,3066,32317,14854,3951,219
862,1048,824,32320,3721,814,173
2148,1744,896,32321,6253,1269,196
1409,1419,666,32322,4089,493,102
113,108,88,32323,400,91,0
1187,1432,893,32324,4520,732,276
7540,8958,4535,32327,27829,6134,662
787,702,949,32328,3184,616,130
79,115,155,32330,581,207,25
825,1085,1202,32331,4252,973,167
354,405,220,32332,1512,466,67
1715,3565,2646,32333,10403,1930,547
596,432,473,32334,2094,537,56
293,454,296,32336,1301,245,13
3124,3069,2149,32340,11179,2367,470
982,927,280,32343,3322,1125,8
3098,3461,3324,32344,12572,2143,546
230,523,522,32346,1803,492,36
2084,1727,1953,32347,8135,1879,492
3877,3730,2234,32348,12612,2517,254
140,213,443,32350,1012,162,54
5415,4846,3240,32351,19275,5033,741
1877,1228,1499,32352,6500,1613,283
15,82,44,32355,203,41,21
0,56,66,32356,122,0,0
459,492,599,32358,2067,424,93
51,253,800,32359,1240,54,82
16,97,36,32361,210,61,0
0,0,0,32399,0,0,0
6294,6478,4055,32401,23476,5413,1236
1624,335,65,32403,3557,1532,1
10975,10504,6991,32404,39552,9788,1294
8766,8580,5259,32405,32513,8228,1680
3074,2485,1865,32407,9735,2014,297
4641,5085,2988,32408,16861,3521,626
2245,3222,1814,32409,10036,2558,197
244,260,468,32410,1089,47,70
3106,3694,3868,32413,13591,2383,540
364,469,455,32420,1763,394,81
1385,1344,1040,32421,5344,1452,123
123,365,295,32423,1034,204,47
2075,1988,1265,32424,7334,1556,450
3731,3542,2748,32425,13718,3009,688
205,276,249,32426,951,178,43
166,330,278,32427,1040,234,32
4362,5207,3299,32428,17083,3669,546
140,262,269,32430,899,207,21
842,1041,932,32431,3782,810,157
0,0,22,32432,43,0,21
4576,4839,3243,32433,17679,4642,379
1608,1954,1672,32435,7610,1932,444
188,191,110,32437,888,346,53
719,1310,940,32438,3783,740,74
2314,2736,1764,32439,8931,1798,319
2444,1972,1285,32440,7654,1561,392
688,633,954,32442,3336,926,135
593,822,655,32443,2842,649,123
5268,5952,3974,32444,21364,5193,977
963,866,341,32445,2664,409,85
3086,3064,2220,32446,11501,2461,670
19,0,0,32447,156,137,0
2090,2369,2007,32448,8811,2011,334
212,72,181,32449,595,102,28
981,1210,1069,32455,4530,1109,161
1664,2232,1991,32456,7943,1686,370
3699,4062,2771,32459,14028,3038,458
2190,1843,895,32460,6016,970,118
0,11,11,32461,22,0,0
898,1097,653,32462,3460,697,115
34,59,24,32463,169,50,2
892,1137,1097,32464,4221,914,181
2349,2989,1272,32465,8463,1366,487
1505,1568,1017,32466,6038,1724,224
3251,3150,2001,32501,11868,2803,663
643,868,554,32502,2699,535,99
10967,7279,5172,32503,34761,9824,1519
6580,5216,3589,32504,22989,6294,1310
7252,6737,5338,32505,24993,4853,813
10069,9188,6315,32506,36310,9650,1088
8807,7135,6098,32507,30201,7267,894
3458,160,10,32508,6288,2660,0
279,360,83,32509,722,0,0
636,0,0,32511,1065,429,0
14262,9369,7028,32514,44166,11772,1735
8828,10345,7848,32526,36593,8435,1137
0,0,0,32530,0,0,0
1261,1658,1022,32531,5546,1435,170
5716,8320,6121,32533,27135,6186,792
3686,4125,3077,32534,14636,3137,611
1804,1613,1244,32535,5523,606,256
7145,5476,2953,32536,22746,6498,674
8423,7104,4555,32539,29195,8357,756
5148,4753,3562,32541,17524,3398,663
1997,144,11,32542,3178,1026,0
1104,67,0,32544,1848,677,0
11299,7697,5334,32547,34058,8086,1642
6186,5660,4389,32548,21076,4013,828
1559,2113,2866,32550,8290,1183,569
1947,2634,2217,32561,9154,2014,342
5371,7475,4945,32563,25344,6748,805
490,701,581,32564,2569,739,58
1207,1496,1355,32565,4904,727,119
9395,11196,5415,32566,36714,10019,689
600,919,717,32567,3114,643,235
519,825,634,32568,2751,700,73
3768,3298,2000,32569,12358,2877,415
7760,7861,5778,32570,30099,7460,1240
8741,9441,5644,32571,33442,8976,640
872,1421,922,32577,4321,851,255
8024,8757,6473,32578,32246,7709,1283
2440,2596,2422,32579,10230,1999,773
1190,845,820,32580,4200,1118,227
9383,8567,5089,32583,29678,5824,815
10507,3303,1325,32601,18182,2772,275
4060,343,198,32603,7414,2813,0
7226,5713,5201,32605,23739,4399,1200
6866,5691,3794,32606,23991,5931,1709
15646,5568,3254,32607,30728,5756,504
23920,8534,5767,32608,48948,9347,1380
5832,4975,3026,32609,18426,4187,406
1331,0,0,32612,7756,6425,0
3887,3868,2830,32615,14531,3501,445
286,288,189,32616,956,186,7
1102,1371,735,32617,4598,1249,141
2015,1888,1796,32618,7922,1829,394
962,1158,984,32619,4475,1198,173
1520,1174,1345,32621,5471,1207,225
136,347,273,32622,997,229,12
217,470,425,32625,1564,339,113
1453,2037,2296,32626,8452,2172,494
1599,1507,814,32628,5048,1010,118
0,59,222,32631,287,6,0
0,58,25,32639,83,0,0
1999,3273,3141,32640,11132,2106,613
4136,3494,2262,32641,14091,3781,418
2812,3096,2475,32643,11554,2643,528
76,103,97,32648,433,138,19
3060,3497,3395,32653,13583,3068,563
3062,4000,3202,32656,14080,3249,567
48,99,94,32658,308,58,9
16,165,277,32664,618,61,99
1305,1604,1747,32666,6019,973,390
892,811,1167,32667,4019,988,161
606,1119,1687,32668,4619,904,303
2774,3683,2262,32669,12646,3526,401
1645,2602,3248,32680,10104,2218,391
0,0,96,32681,96,0,0
15,99,32,32683,202,42,14
1023,1490,1123,32686,4944,1225,83
0,95,101,32692,246,24,26
2862,3071,2391,32693,12079,3086,669
585,702,461,32694,2474,665,61
2800,3598,2687,32696,12408,2750,573
183,75,0,32697,450,192,0
6212,5867,4593,32701,21987,4022,1293
414,732,644,32702,2785,528,467
13574,13537,6969,32703,48853,13051,1722
10979,9626,6567,32707,35399,7025,1202
10636,13365,9056,32708,45097,10179,1861
261,907,358,32709,1742,118,98
10796,13747,8251,32712,45683,11222,1667
3661,5949,5553,32713,20223,3801,1259
12137,10202,5479,32714,36004,7150,1036
6233,8038,7455,32720,30940,7624,1590
7889,8886,8748,32724,35314,7795,1996
11313,12795,9600,32725,47405,11454,2243
5299,4909,5069,32726,22048,5130,1641
2059,1597,940,32730,5640,770,274
670,1725,1171,32732,4559,858,135
655,1069,1138,32735,4261,955,444
1966,3146,2284,32736,10210,2407,407
11419,13103,6571,32738,45042,12660,1289
688,1192,1100,32744,3808,656,172
9792,13063,8124,32746,42044,9635,1430
5845,7518,4486,32750,24107,5035,1223
5424,6349,3899,32751,22610,5543,1395
1982,3213,2695,32754,10469,1939,640
5595,6248,7298,32757,26129,4879,2109
458,745,850,32759,2757,427,277
5947,5782,4682,32763,22957,5076,1470
630,1144,1011,32764,3514,552,177
19583,16839,8476,32765,63974,17023,2053
3295,5914,2094,32766,17240,5667,270
619,1117,592,32767,3057,644,85
15512,12884,7721,32771,52002,14257,1628
10739,7234,4457,32773,31659,8188,1041
2577,3732,2135,32776,12644,3799,401
3508,4689,7096,32778,20694,3614,1787
5541,9150,5861,32779,29600,7464,1584
7991,8815,9005,32780,35199,6667,2721
2477,2957,2674,32784,11824,3190,526
6190,6592,5975,32789,25879,5773,1349
18235,12431,7391,32792,50867,10161,2649
4393,5842,5008,32796,20772,4230,1299
254,426,1203,32798,2420,161,376
5871,2321,2079,32801,12383,1156,956
7287,5627,2402,32803,18302,2241,745
5248,5387,3255,32804,17848,3268,690
6209,5664,3999,32805,22312,5674,766
8826,7293,4413,32806,27324,5706,1086
10816,8452,5015,32807,33310,8098,929
16317,13636,6451,32808,54058,16322,1332
8768,7620,4066,32809,28575,7589,532
12631,8542,4801,32810,36535,9555,1006
15599,8835,4287,32811,40236,10899,616
11149,10342,6008,32812,35290,6974,817
3257,2066,1029,32814,8079,1617,110
14124,7612,4712,32817,36033,8812,773
15657,14364,6912,32818,53839,15859,1047
8028,8175,5216,32819,28301,6141,741
3294,2649,1093,32820,9687,2554,97
8669,3189,2267,32821,17294,2499,670
20119,15648,8598,32822,60935,14602,1968
13073,13586,4667,32824,44568,12308,934
18630,16425,7163,32825,57344,13441,1685
12900,4837,3040,32826,36125,14615,733
2682,2960,1480,32827,9872,2582,168
20918,17536,7316,32828,64955,18210,975
6885,4554,2262,32829,19885,5742,442
6,0,0,32830,6,0,0
1654,1421,102,32831,3311,134,0
6820,6118,1888,32832,21419,6490,103
2779,2728,1399,32833,9451,2468,77
16507,11467,4181,32835,42861,9740,966
5120,5620,3333,32836,18471,4117,281
16769,15642,7678,32837,55855,14700,1066
21578,13086,5009,32839,54617,14092,852
7174,5164,6029,32901,24763,3971,2425
2253,4458,3284,32903,13506,2522,989
6994,7819,6916,32904,30068,6748,1591
6429,5902,5311,32905,23848,4802,1404
10036,12005,8601,32907,42895,10592,1661
3240,2703,2447,32908,12500,3848,262
7004,8616,5596,32909,30468,8115,1137
1788,2875,3389,32920,10077,1113,912
3746,4239,2296,32922,15392,4580,531
635,249,118,32925,1442,408,32
5593,6587,5613,32926,23373,4918,662
6420,8601,4607,32927,26401,6019,754
2176,4049,4576,32931,14112,1716,1595
2866,5797,4666,32934,17802,3188,1285
10528,11544,8732,32935,41704,8366,2534
4789,7636,6736,32937,26604,5635,1808
6547,10217,10014,32940,38683,8743,3162
2354,1615,1184,32948,8035,2812,70
396,815,678,32949,2508,502,117
751,1355,1206,32950,4196,696,188
1708,2898,4016,32951,11134,1429,1083
3503,6578,5454,32952,20599,3892,1172
4853,6892,5466,32953,23578,4697,1670
8061,10769,8699,32955,37979,8034,2416
3881,7331,8835,32958,27439,4798,2594
4312,6070,5469,32960,21323,4058,1414
5482,6120,6155,32962,24429,4724,1948
975,2715,7264,32963,15039,1210,2875
2740,2920,6327,32966,16889,2089,2813
4545,5155,4469,32967,20782,5138,1475
2780,3469,3577,32968,13738,3170,742
122,14,52,32970,327,105,34
702,1752,4373,32976,8900,633,1440
38,74,64,33001,212,7,29
5110,4467,2968,33004,16945,3468,932
10313,10247,10525,33009,41250,7589,2576
10770,14773,9489,33010,47500,9298,3170
17794,23580,15613,33012,75992,13538,5467
7970,10820,7264,33013,34180,5530,2596
10681,12029,7323,33014,40690,8856,1801
19219,19954,9457,33015,66343,15846,1867
13981,15414,8800,33016,52124,12213,1716
13389,15497,7871,33018,50119,11510,1852
2669,5042,3774,33019,14956,2234,1237
12809,14179,6915,33020,44667,9712,1052
11381,13384,9260,33021,47461,10227,3209
20336,20357,9723,33023,71766,19669,1681
21613,20913,10667,33024,74780,19271,2316
23397,17793,9059,33025,68450,16554,1647
7264,8963,6226,33026,30962,6965,1544
14687,16719,11083,33027,60467,13484,4494
7158,9102,3763,33028,28498,7752,723
11018,15699,6598,33029,48169,13907,947
11291,7932,3717,33030,34967,11430,597
1495,1906,1032,33031,6676,2079,164
13441,11338,4813,33032,45380,14976,812
17278,13828,6497,33033,57924,18896,1425
7335,5900,2687,33034,23041,6778,341
5439,3667,1379,33035,16688,6065,138
514,993,1362,33036,3364,256,239
1663,3566,3448,33037,11105,1800,628
253,122,0,33039,442,67,0
9631,10895,6376,33040,34713,6711,1100
1467,1923,2192,33042,6609,804,223
1092,1730,1485,33043,5385,820,258
2168,2676,2297,33050,9475,1922,412
67,170,363,33051,670,0,70
10376,8187,4131,33054,32768,9026,1048
12086,12682,7903,33055,45389,11027,1691
10233,9265,5413,33056,35055,9314,830
9911,9772,5388,33060,36288,9554,1663
3230,6455,7627,33062,22012,1949,2751
14144,15055,12080,33063,54383,10389,2715
16294,16567,10769,33064,61076,15417,2029
15961,15404,6858,33065,55913,16591,1099
2700,3899,5360,33066,17137,2571,2607
6794,9085,4417,33067,29289,8401,592
15313,14355,6422,33068,51978,14839,1049
8361,7223,4776,33069,27302,4429,2513
937,1533,1445,33070,5177,951,311
10405,11319,6321,33071,38686,9948,693
9414,9569,3561,33073,33154,9593,1017
6214,11969,4787,33076,35123,11334,819
0,0,0,33101,0,0,0
17,107,233,33109,431,0,74
241,51,0,33122,402,110,0
17066,17663,11049,33125,61036,11577,3681
15110,16213,9477,33126,53962,10002,3160
9483,8223,4731,33127,32051,8693,921
1870,1906,1378,33128,7313,1464,695
3334,4063,2216,33129,12559,2238,708
9391,6324,4167,33130,25924,4741,1301
8376,4011,1730,33131,16593,2308,168
5850,3549,1299,33132,11816,947,171
8722,9798,6784,33133,34421,7294,1823
11324,12452,8607,33134,42496,7071,3042
10975,11148,7715,33135,39502,7189,2475
4339,4078,2017,33136,13931,2992,505
9801,6335,2688,33137,23316,3849,643
8003,9041,5624,33138,30151,6440,1043
